product_id,product_name,subcategory_code,brand,unit_cost,list_price,weight_kg,status
PROD001016,PhoneMaster Rządzić 762,PHON,PhoneMaster,38.39,62.47,2.81,Active
PROD001017,Generic Approach 962,CYCL,Generic,246.73,461.39,1.45,Discontinued
PROD001018,Generic Góra 273,MOVI,Generic,261.82,756.64,14.82,Active
PROD001019,Generic Red 431,GARD,Generic,331.55,844.22,17.92,Active
PROD001020,Generic Start 707,BOOK,Generic,118.66,238.51,9.61,Discontinued
PROD001021,Generic Wykorzystywać 499,MUSI,Generic,224.57,342.2,14.43,Active
PROD001021,Generic Dziki 719,SHOE,Generic,139.93,351.08,0.19,Active
PROD001023,KitchenMaster These 342,KITC,KitchenMaster,173.8,471.47,17.5,Active
PROD001024,Generic More 733,MUSI,Generic,318.2,660.14,17.11,Active
PROD001025,Generic Kind 792,SHOE,Generic,236.66,680.6,18.14,Active
PROD001026,AudioPro Niebieski 189,AUDI,AudioPro,33.19,74.7,7.85,Active
PROD001027,Generic Oddawać 958,ACCE,Generic,329.42,946.2,17.54,Active
PROD001027,Generic East 696,GARD,Generic,150.23,338.4,8.17,Active
PROD001029,StyleHome They 756,FURN,StyleHome,125.87,334.73,0.86,Active
PROD001030,Generic Grow 892,FITN,Generic,388.16,849.34,9.77,Active
PROD001031,Generic Kind 844,MUSI,Generic,460.64,797.86,3.49,Active
PROD001032,Generic Likely 529,MUSI,Generic,231.69,553.48,1.74,Active
PROD001033,Generic Resource 972,WOME,Generic,83.11,184.54,12.46,Active
PROD001034,Generic Analiza 998,FITN,Generic,85.24,228.43,9.98,Discontinued
PROD001035,Generic Miłość 245,MOVI,Generic,34.81,63.91,5.46,Active
PROD001036,SmartDevice Agency 877,PHON,SmartDevice,49.39,116.34,18.83,Active
PROD001037,Generic Skończyć 581,FITN,Generic,445.03,815.32,1.48,Active
PROD001038,Generic Particularly 822,CYCL,Generic,127.59,222.2,8.4,Active
PROD001039,Generic Wrażenie 122,FITN,Generic,139.2,315.52,0.55,Active
PROD001040,Generic Warunek 517,DECO,Generic,42.73,97.89,10.56,Discontinued
PROD001041,Generic Psychiczny 766,Came,Generic,194.29,393.24,10.2,Active
PROD001042,ListenUp Nawet 187,AUDI,ListenUp,403.2,1091.91,19.85,Active
PROD001043,KitchenMaster Answer 616,KITC,KitchenMaster,408.52,791.64,10.63,Active
PROD001044,Generic Road 155,FITN,Generic,334.16,840.57,1.83,Active
PROD001045,Generic Challenge 848,MUSI,Generic,83.38,238.7,11.65,Active
PROD001046,Generic Około 610,CYCL,Generic,470.07,1257.29,4.88,Discontinued
PROD001047,Generic Postępowanie 418,CAMP,Generic,181.75,354.08,4.24,Active
PROD001048,Generic Education 728,BOOK,Generic,168.76,471.06,4.12,Active
PROD001049,GameStation Oś 151,GAME,GameStation,74.16,180.68,7.49,Active
PROD001050,MobileTech Body 296,PHON,MobileTech,347.12,618.88,4.19,Active
PROD001051,BeatMaster Market 770,AUDI,BeatMaster,262.41,526.01,9.34,Active
PROD001052,Generic Quite 542™ <NEW> [2024],GARD,Generic,73.61,198.27,8.86,Active
PROD001053,Generic Close 864,WOME,Generic,413.32,809.51,8.8,Discontinued
PROD001054,Generic Niebezpieczny 675,,Generic,492.11,1280.54,9.12,Active
PROD001055,Generic Skłonność 355,MOVI,Generic,31.99,75.97,8.79,Active
PROD001056,Generic Poczta 453,CYCL,Generic,88.03,136.48,14.84,Active
PROD001057,Generic Data 564,SHOE,Generic,233.74,389.76,10.97,Active
PROD001058,Generic Around 705,BOOK,Generic,336.6,922.58,16.62,Active
PROD001059,ListenUp Hit 794,AUDI,ListenUp,363.99,887.19,15.01,Active
PROD001060,Generic Śniadanie 956,GARD,Generic,409.17,1016.88,19.97,Active
PROD001061,Generic Show 343,WOME,Generic,413.21,623.48,1.54,Active
PROD001062,Generic Suffer 997,MENS,Generic,440.03,1146.77,9.96,Discontinued
PROD001063,Generic Region 109,GARD,Generic,394.79,889.52,15.27,Discontinued
PROD001064,Generic Only 227,SHOE,Generic,447.18,872.85,18.78,Discontinued
PROD001065,HomeKitchen Bring 601,KITC,HomeKitchen,75.91,186.93,18.08,Active
PROD001066,Generic Sytuacja 158,BOOK,Generic,399.74,785.24,9.28,Active
PROD001067,CallPro Common 347,PHON,CallPro,138.58,384.69,13.49,Active
PROD001068,,GAME,PlayTech,152.55,399.65,7.77,Active
PROD001069,Generic Pełny 963,CYCL,Generic,92.86,187.39,14.38,Active
PROD001070,Generic Usuwać 878,DECO,Generic,282.97,594.07,18.42,Active
PROD001071,CallPro Onto 500,PHON,CallPro,262.93,594.78,7.24,Active
PROD001072,Generic Zdarzenie 955,WOME,Generic,210.86,447.99,8.35,Discontinued
PROD001073,Generic Zainteresowanie 679,MENS,Generic,123.56,358.49,7.82,Active
PROD001074,EliteTech Energy 682,COMP,EliteTech,441.89,870.69,2.42,Discontinued
PROD001075,CookPro Piątek 701,KITC,CookPro,170.44,507.27,2.72,Active
PROD001076,AudioPro Doctor 482,AUDI,AudioPro,200.49,422.26,1.72,Active
PROD001077,Generic It 965,FITN,,370.84,729.75,11.11,Discontinued
PROD001078,Generic Require 857,MOVI,Generic,103.11,243.08,1.26,Active
PROD001079,SmartDevice Any 825,,SmartDevice,106.41,250.71,15.26,Active
PROD001080,ListenUp Sell 356,AUDI,ListenUp,70.91,106.82,2.77,Active
PROD001081,Generic Investment 213,MOVI,Generic,246.49,445.09,15.09,Active
PROD001081,Generic Century 349,BOOK,Generic,236.01,595.52,13.38,Active
PROD001083,Generic Eight 530,ACCE,Generic,395.12,695.67,8.32,Active
PROD001084,Generic Górny 756,CYCL,Generic,369.77,826.62,7.89,Active
PROD001085,StyleHome Relate 919,FURN,StyleHome,37.12,100.18,16.78,Active
PROD001086,Generic Car 580,DECO,Generic,105.6,192.93,6.24,Active
PROD001087,Generic Adres 985,CAMP,Generic,348.91,722.73,2.63,Active
PROD001088,Generic Trip 182,WOME,Generic,62.39,141.77,0.36,Active
PROD001089,Generic Wstyd 803,MUSI,Generic,422.32,1176.34,10.16,Active
PROD001090,Generic Should 675,CAME,Generic,170.75,491.37,14.23,Active
PROD001091,HomeFurniture Przyjęcie 577™ <NEW> [2024],FURN,HomeFurniture,244.79,588.56,8.54,Active
PROD001092,Generic Zaraz 591,ACCE,Generic,91.72,147.71,3.25,Active
PROD001093,Generic Yeah 444,WOME,Generic,10.03,18.07,12.26,Discontinued
PROD001094,Generic Word 952,GARD,Generic,116.33,237.53,12.7,Active
PROD001095,PlayTech Niemiecki 259,GAME,,356.69,930.77,19.06,Active
PROD001096,Generic Tax 696,CAMP,Generic,317.52,498.87,1.18,Active
PROD001097,Generic Pierś 567,CAMP,Generic,395.89,668.54,6.66,Discontinued
PROD001098,Generic Czarny 612,MENS,Generic,180.99,488.49,10.2,Active
PROD001099,TechCorp Religijny 435,COMP,TechCorp,64.8,154.27,9.98,Discontinued
PROD001100,AudioPro Otwór 509,AUDI,AudioPro,364.31,769.54,8.87,Active
PROD001101,Generic Skin 237,CAME,Generic,353.05,955.86,2.26,Discontinued
PROD001102,Generic State 825,WOME,Generic,464.84,1161.92,17.8,Active
PROD001103,Generic Sądzić 675,MOVI,Generic,428.65,1016.16,3.88,Active
PROD001104,Generic Zakończyć 569,GARD,Generic,242.73,658.57,17.28,Discontinued
PROD001105,,KITC,HomeKitchen,314.54,479.57,13.98,Active
PROD001106,Generic Armia 627,ACCE,Generic,97.82,285.55,19.19,Active
PROD001107,Generic Somebody 926,DECO,Generic,12.56,21.04,1.83,Active
PROD001108,ProComputers Build 492,COMP,ProComputers,57.51,153.12,8.25,Active
PROD001109,Generic Zimny 548,CYCL,Generic,72.23,180.82,18.06,Active
PROD001110,Generic Szeroki 168,DECO,Generic,83.18,219.39,7.98,Discontinued
PROD001111,HomeKitchen Wyrażenie 267,KITC,HomeKitchen,472.41,849.87,4.55,Discontinued
PROD001112,Generic Wojenny 484,BOOK,Generic,183.99,409.29,12.85,Discontinued
PROD001113,EliteTech Tworzyć 515,COMP,EliteTech,331.38,659.1,16.8,Active
PROD001114,Generic Pies 600,MOVI,Generic,241.77,477.85,16.39,Discontinued
PROD001115,KitchenMaster Happy 501,KITC,KitchenMaster,129.37,309.9,5.48,Active
PROD001116,Generic Decision 864,MUSI,Generic,483.63,1246.81,15.13,Active
PROD001117,Generic Other 646,BOOK,Generic,66.63,184.88,4.33,Active
PROD001118,Generic Life 532,MOVI,Generic,-420.36,-895.1,19.69,Active
PROD001119,PhoneMaster Focus 677,PHON,PhoneMaster,167.25,263.86,17.0,Active
PROD001120,Generic Cultural 951,ACCE,Generic,161.16,432.1,0.91,Active
PROD001121,Generic Podawać 135,MOVI,Generic,-228.12,-519.79,7.91,Active
PROD001122,ChefTools Seat 845,KITC,ChefTools,250.59,467.61,15.09,Discontinued
PROD001123,Generic Punkt 667,MOVI,Generic,304.17,504.0,11.53,Active
PROD001124,Generic Zamknąć 609,MOVI,Generic,38.5,70.4,4.1,Active
PROD001124,Generic Other 776,MENS,Generic,273.07,513.28,12.64,Active
PROD001126,Generic Laugh 301,MOVI,Generic,-379.07,-910.43,3.4,Active
PROD001127,AudioPro My 421,AUDI,AudioPro,284.53,692.03,14.6,Active
PROD001128,Generic Państwo 671,CAME,Generic,273.41,593.71,19.75,Discontinued
PROD001129,Generic Zgadzać Się 747,FITN,Generic,196.69,343.81,17.94,Active
PROD001130,Generic Score 117,DECO,Generic,325.59,763.92,11.05,Discontinued
PROD001131,Generic Korzyść 785,MENS,Generic,351.36,629.51,10.26,Active
PROD001132,ComfortLiving Near 748,FURN,ComfortLiving,313.62,792.24,14.14,Discontinued
PROD001132,Generic Hold 622,ACCE,Generic,87.59,131.97,18.67,Active
PROD001134,Generic Określenie 220,MUSI,Generic,115.12,315.12,1.65,Active
PROD001135,Generic Alone 449,FITN,Generic,221.67,481.83,9.92,Discontinued
PROD001136,Generic Debate 881,MUSI,Generic,21.52,39.63,10.66,Active
PROD001137,Generic Anything 923,CAMP,Generic,221.74,343.75,4.84,Active
PROD001138,Generic — 113,DECO,Generic,192.15,429.11,2.3,Discontinued
PROD001139,StyleHome Policy 877,FURN,StyleHome,300.56,749.47,7.62,Active
PROD001140,Generic Znaczny 293,CAMP,Generic,462.1,888.48,9.58,Discontinued
PROD001141,Generic Stock 811,SHOE,Generic,373.82,738.12,7.19,Discontinued
PROD001141,Generic Action 926,CAMP,Generic,152.1,413.15,2.88,Active
PROD001143,Generic Investment 824,MOVI,Generic,60.69,138.43,15.26,Active
PROD001143,GamerPro Mouth 853,GAME,GamerPro,219.23,622.55,1.58,Active
PROD001145,Generic Stół 606,MENS,Generic,496.63,1228.42,13.25,Active
PROD001146,Generic Off 723,MUSI,Generic,274.58,619.45,19.85,Active
PROD001147,ChefTools Rozmowa 544,KITC,ChefTools,165.19,262.78,6.47,Discontinued
PROD001148,MobileTech Crime 740,PHON,MobileTech,153.1,400.86,7.6,Active
PROD001149,Generic Głowa 350,DECO,Generic,153.82,454.9,2.85,Active
PROD001150,Generic Him 447,CAMP,Generic,43.18,120.7,14.48,Active
PROD001151,Generic Cały 296,CAME,Generic,270.03,408.11,16.1,Active
PROD001152,Generic Either 190,CAME,Generic,191.88,479.25,15.48,Discontinued
PROD001153,Generic Accept 693,BOOK,Generic,468.08,1375.16,9.68,Active
PROD001154,ComfortLiving Design 747,FURN,ComfortLiving,237.35,430.48,13.06,Active
PROD001155,Generic Feeling 870,MUSI,Generic,435.78,774.87,11.46,Active
PROD001156,PlayTech Rumunia 283,GAME,PlayTech,363.33,1063.52,15.46,Active
PROD001157,ComfortLiving Bajka 242,FURN,ComfortLiving,257.66,655.95,3.79,Discontinued
PROD001158,Generic Determine 988,MOVI,Generic,367.51,1053.71,5.56,Active
PROD001159,AudioPro Zamek 425,AUDI,AudioPro,271.69,623.46,1.8,Active
PROD001160,MobileTech Message 455,PHON,MobileTech,204.16,314.81,10.15,Active
PROD001161,Generic Professional 783,DECO,Generic,154.87,374.56,19.68,Active
PROD001162,Generic Try 468,MUSI,Generic,224.3,479.99,13.12,Discontinued
PROD001162,Generic Pozostawać 161,CAME,Generic,264.63,465.47,7.78,Discontinued
PROD001164,Generic Movement 548,DECO,Generic,196.37,496.39,4.3,Active
PROD001165,Generic Pewny 281,SHOE,Generic,262.73,705.99,7.96,Active
PROD001166,Generic Person 314,DECO,Generic,43.63,78.69,17.05,Active
PROD001167,PhoneMaster Detail 580,PHON,PhoneMaster,83.06,173.69,10.33,Active
PROD001168,Generic Cup 419,DECO,,306.29,696.3,5.7,Active
,ListenUp Bułgarski 926,AUDI,ListenUp,499.38,939.43,4.65,Active
PROD001170,ConsoleKing Phone 521,,ConsoleKing,121.26,250.16,10.53,Active
PROD001171,Generic Movement 174,WOME,Generic,148.6,223.49,9.13,Active
PROD001172,Generic Drug 266,ACCE,Generic,448.06,908.66,12.71,Active
PROD001173,Generic Trade 181,BOOK,Generic,23.01,59.75,14.97,Discontinued
PROD001174,MobileTech Przyczyna 987,PHON,MobileTech,197.79,298.5,11.86,Discontinued
PROD001175,Generic Body 727,CAMP,Generic,331.76,596.8,18.19,Active
PROD001176,Generic Message 384,CAME,Generic,40.93,62.86,12.57,Discontinued
PROD001177,Generic Attention 581,MENS,Generic,437.45,801.09,18.19,Active
PROD001178,MobileTech Poza 799,PHON,MobileTech,140.53,399.86,7.0,Active
PROD001179,ProComputers Jego 178,COMP,ProComputers,401.13,988.13,13.77,Active
PROD001180,Generic Discussion 124,BOOK,Generic,88.62,220.83,19.81,Active
PROD001181,ProComputers Toward 544,COMP,ProComputers,225.03,422.8,4.76,Active
PROD001182,Generic Polować 611,DECO,Generic,383.16,721.14,7.2,Active
PROD001183,AudioPro Stawać Się 676,AUDI,AudioPro,459.96,1287.68,5.92,Active
PROD001184,ComfortLiving Trwały 105,FURN,ComfortLiving,411.24,727.83,7.2,Active
PROD001185,SmartDevice Powód 242,PHON,SmartDevice,59.78,129.17,11.0,Discontinued
PROD001185,FurniPro Public 721,FURN,FurniPro,217.91,436.09,15.21,Active
PROD001187,CookPro Większy 385,KITC,CookPro,376.17,902.89,17.76,Active
PROD001188,MobileTech Stracić 937,PHON,MobileTech,482.29,1266.3,1.01,Active
PROD001189,Generic Szkło 714,CYCL,Generic,201.73,348.58,11.27,Active
PROD001190,Generic Eat 148,MENS,Generic,380.55,1102.62,9.69,Active
PROD001191,Generic Whatever 710,GARD,Generic,294.1,558.5,14.77,Active
PROD001192,KitchenMaster Zielony 635,KITC,KitchenMaster,-208.39,-392.19,11.18,Active
PROD001193,Generic Prostytutka 627,CAME,Generic,163.07,249.58,15.1,Active
PROD001194,Generic Reach 776,BOOK,Generic,57.37,136.36,2.45,Active
PROD001195,Generic Beautiful 599,DECO,,89.35,141.98,5.14,Active
PROD001196,Generic Bawić Się 681,MOVI,Generic,58.07,93.35,9.74,Active
PROD001197,TechCorp Knowledge 305,COMP,TechCorp,356.46,725.33,18.32,Active
PROD001198,Generic Hospital 872,WOME,Generic,108.01,209.61,12.02,Active
PROD001199,ProComputers Significant 238,COMP,ProComputers,113.47,234.62,15.37,Active
PROD001200,Generic Mózg 206,CYCL,Generic,78.25,182.91,3.94,Active
PROD001201,Generic Koza 464,DECO,Generic,420.9,715.17,0.19,Active
PROD001202,ChefTools Land 219,KITC,ChefTools,204.07,347.96,9.71,Active
PROD001203,Generic Południowy 528,CAME,Generic,282.52,825.16,4.42,Active
PROD001204,Generic Building 509,FITN,Generic,237.59,381.15,3.07,Active
PROD001205,Generic Utrzymywać 354,MUSI,Generic,172.46,384.8,3.22,Active
PROD001206,Generic Zwykle 874,BOOK,Generic,308.57,468.14,4.88,Active
PROD001207,Generic Prawy 634,ACCE,Generic,328.46,976.36,3.7,Active
PROD001208,Generic Ślad 397,CAMP,Generic,353.88,546.85,5.15,Active
PROD001209,Generic Maybe 566,CYCL,Generic,489.25,933.73,4.11,Discontinued
PROD001210,Generic Success 137,CAMP,Generic,141.35,336.79,11.56,Active
PROD001211,Generic Sprawiać 717,MUSI,Generic,158.46,433.28,19.54,Discontinued
PROD001212,Generic Window 338,CYCL,Generic,306.75,503.42,13.3,Active
PROD001213,Generic Natural 451,GARD,Generic,237.72,680.54,10.87,Discontinued
PROD001214,Generic Line 152,MOVI,Generic,261.85,685.71,16.23,Active
PROD001215,Generic Członek 539,CYCL,Generic,314.33,602.53,0.73,Active
PROD001216,HomeFurniture Might 801,FURN,HomeFurniture,253.92,682.91,13.27,Discontinued
PROD001217,Generic Świecić 496,FITN,Generic,163.54,358.79,8.26,Active
PROD001218,SoundWave Because 132,AUDI,SoundWave,135.53,377.93,19.93,Discontinued
PROD001219,Generic Congress 213,FITN,Generic,470.74,977.99,13.92,Discontinued
PROD001220,AudioPro Get 961,AUDI,AudioPro,386.25,1066.09,17.0,Active
PROD001221,Generic Decyzja 764,MUSI,Generic,86.48,204.63,12.53,Active
PROD001222,Generic Banknot 202,BOOK,Generic,360.93,729.62,17.53,Active
PROD001223,KitchenMaster Require 823,KITC,KitchenMaster,398.43,725.84,10.64,Discontinued
PROD001224,Generic Item 122,ACCE,Generic,249.06,419.64,5.18,Active
PROD001225,GamerPro Firm 867,GAME,GamerPro,156.19,235.4,0.82,Active
PROD001226,Generic Professional 252,FITN,Generic,123.03,343.52,1.11,Active
PROD001227,CallPro Old 887,PHON,CallPro,495.97,1105.72,10.53,Discontinued
PROD001228,Generic Who 867,MUSI,Generic,-397.05,-687.22,5.25,Active
PROD001229,Generic Budowa 984,CYCL,Generic,190.54,513.59,13.82,Discontinued
PROD001230,Generic Charge 382,FITN,Generic,225.45,655.94,16.74,Discontinued
PROD001231,HomeKitchen 1 168,KITC,HomeKitchen,455.58,1257.06,3.83,Active
PROD001232,Generic Of 763,CAME,Generic,358.4,567.25,13.89,Discontinued
PROD001233,GamerPro Carry 299,GAME,GamerPro,358.78,539.26,9.56,Active
PROD001234,EliteTech Francuski 162,COMP,EliteTech,481.69,836.55,19.09,Discontinued
PROD001235,Generic This 305,MENS,,450.69,952.54,9.35,Discontinued
PROD001236,,COMP,ProComputers,495.35,1397.89,8.84,Discontinued
PROD001237,Generic Czas 520,WOME,Generic,437.31,1155.2,19.99,Active
PROD001238,Generic Łagodny 804,MOVI,Generic,150.58,341.45,9.79,Active
PROD001239,Generic Son 238,CAMP,Generic,466.8,817.8,0.79,Discontinued
PROD001240,Generic Kind 173,MENS,Generic,201.15,598.63,11.53,Active
PROD001241,Generic Szwecja 379,MENS,Generic,443.47,749.09,1.18,Discontinued
PROD001242,Generic Zwycięstwo 769,CAMP,Generic,27.18,49.09,7.88,Active
PROD001243,Generic Move 133,WOME,Generic,333.25,592.24,4.83,Active
PROD001244,Generic Hear 195™ <NEW> [2024],CYCL,Generic,433.24,750.41,7.74,Active
PROD001245,Generic Ground 771,WOME,Generic,7.11,13.16,5.63,Active
PROD001246,ConsoleKing Court 678,GAME,ConsoleKing,142.38,285.1,18.91,Active
PROD001247,Generic Cień 577,FITN,Generic,277.32,420.98,4.87,Active
PROD001248,SmartDevice Gospodarka 563,PHON,SmartDevice,116.05,194.22,15.54,Discontinued
PROD001249,Generic Door 403,MUSI,Generic,181.66,499.24,8.23,Active
PROD001250,ProComputers Wierzyć 111,COMP,ProComputers,496.49,1003.74,19.64,Active
PROD001251,StyleHome Dzielnica 136,FURN,StyleHome,-283.25,-650.74,1.94,Active
PROD001252,Generic Bill 771,WOME,Generic,90.8,263.37,11.97,Discontinued
PROD001253,ChefTools Want 541,KITC,ChefTools,17.35,35.99,6.76,Active
PROD001254,Generic Olej 594,SHOE,Generic,401.17,1174.31,13.93,Discontinued
PROD001255,Generic Lubić 586,MOVI,Generic,439.36,824.11,4.44,Active
PROD001256,FurniPro Samolot 921,FURN,FurniPro,102.95,272.6,16.16,Active
PROD001257,TechCorp Team 739,COMP,TechCorp,496.82,1060.54,2.33,Active
PROD001258,Generic Niechęć 506,FITN,Generic,142.23,293.71,3.06,Active
PROD001259,Generic Business 354,FITN,Generic,79.83,136.65,18.07,Active
PROD001260,PhoneMaster Growth 102,PHON,PhoneMaster,58.07,133.1,3.44,Active
PROD001261,BeatMaster Przeszłość 144,AUDI,BeatMaster,388.32,906.08,5.0,Active
PROD001262,Generic Na Zewnątrz 928,MENS,Generic,72.2,151.82,9.8,Active
PROD001263,KitchenMaster Lot 845,KITC,KitchenMaster,12.03,33.41,10.35,Active
PROD001264,EliteTech Both 973,COMP,EliteTech,328.92,981.46,10.98,Active
PROD001265,Generic Plan 389,DECO,Generic,357.64,549.96,11.1,Active
PROD001266,SmartDevice Prasa 485,PHON,SmartDevice,490.56,1258.44,19.15,Active
PROD001267,Generic Literacki 749,FITN,Generic,96.27,159.66,19.99,Active
PROD001268,Generic Farba 528,,Generic,15.91,27.14,18.26,Active
PROD001269,Generic Ciężar 949,FITN,Generic,213.9,403.72,3.07,Active
PROD001270,Generic Pięć 506,SHOE,Generic,389.78,614.82,12.48,Active
PROD001271,Generic Ptak 713,GARD,Generic,42.05,73.93,17.25,Active
PROD001271,CookPro Month 180,KITC,CookPro,363.38,686.63,8.4,Discontinued
PROD001273,Generic First 877,CYCL,Generic,212.69,432.11,4.3,Active
PROD001274,Generic Religious 969,MOVI,Generic,33.38,61.84,5.88,Discontinued
PROD001275,Generic Instrument 140,GARD,Generic,266.54,457.45,15.4,Active
PROD001276,ProComputers Stop 251,COMP,ProComputers,496.64,1410.47,7.77,Discontinued
PROD001276,FurniPro Nothing 201,FURN,FurniPro,446.84,1119.0,9.85,Active
PROD001278,Generic Consumer 616,ACCE,Generic,374.21,947.4,11.57,Active
PROD001279,MobileTech Analysis 477,PHON,MobileTech,139.29,379.34,16.82,Active
PROD001280,Generic Cut 678,CYCL,Generic,275.13,623.15,0.4,Active
PROD001281,Generic Place 727,SHOE,Generic,102.09,209.86,16.22,Discontinued
PROD001282,Generic Record 242,FITN,Generic,123.8,285.77,16.14,Active
PROD001283,ChefTools Want 225,KITC,ChefTools,268.55,649.77,19.31,Active
PROD001284,Generic Stały 264,CYCL,Generic,453.02,1211.89,17.89,Active
PROD001285,Generic Air 182,CAMP,Generic,-340.58,-524.53,7.32,Active
PROD001286,Generic Song 776,CAME,Generic,380.41,733.96,4.54,Discontinued
PROD001287,Generic Firm 197,DECO,Generic,497.02,1370.98,13.96,Active
PROD001288,CompuBrand Own 290,COMP,CompuBrand,475.14,1237.23,16.56,Active
PROD001289,Generic Series 977,FITN,Generic,288.69,454.66,8.5,Discontinued
PROD001290,Generic Imię 593,GARD,Generic,324.72,553.2,14.28,Active
PROD001291,SmartDevice Niektóry 101,PHON,,277.9,629.15,16.94,Active
PROD001291,TechCorp Mind 757,COMP,TechCorp,275.4,606.75,12.92,Discontinued
PROD001293,Generic Osiem 236,,Generic,165.63,395.39,5.35,Active
PROD001294,Generic Billion 561,CYCL,Generic,386.13,843.3,7.31,Active
PROD001295,MobileTech Half 209,PHON,MobileTech,330.89,755.01,3.82,Active
PROD001296,Generic Wynosić 542,Mens,Generic,497.66,916.15,4.68,Discontinued
PROD001297,Generic Cost 655,MUSI,Generic,416.93,1171.48,16.25,Active
PROD001297,Generic Serve 439,MENS,Generic,450.61,1098.94,13.3,Active
PROD001299,Generic Possible 870,MENS,Generic,240.03,677.05,13.68,Active
PROD001300,Generic Run 233,WOME,Generic,-324.38,-513.12,8.21,Active
PROD001301,Generic Prepare 521,CYCL,Generic,374.33,811.42,10.55,Discontinued
PROD001302,Generic Minute 320,BOOK,Generic,360.2,943.52,17.47,Active
PROD001303,Generic Wywodzić Się 898,WOME,Generic,320.42,950.75,14.11,Active
,Generic Siedemdziesiąt 866,MUSI,Generic,221.92,409.33,1.84,Active
PROD001305,Generic Taniec 599,DECO,Generic,287.62,490.81,10.15,Active
PROD001306,Generic Czwarty 399,ACCE,Generic,384.07,900.29,13.61,Discontinued
PROD001307,Generic Filozofia 929,CYCL,Generic,433.24,737.69,11.05,Active
PROD001308,TechCorp Fine 199,COMP,TechCorp,372.47,658.1,13.39,Discontinued
PROD001309,Generic Wear 427,ACCE,Generic,47.47,105.98,2.24,Active
PROD001310,CallPro Firm 555,PHON,CallPro,53.59,136.44,13.31,Active
PROD001311,Generic Osiągnąć 627,,Generic,348.84,994.3,13.21,Active
PROD001312,Generic Długo 533,MENS,Generic,178.04,443.11,16.34,Active
PROD001312,SmartDevice Down 217,PHON,SmartDevice,231.04,549.76,1.37,Active
PROD001314,Generic Belgia 877,GARD,Generic,471.79,939.48,9.32,Discontinued
PROD001315,Generic Szklanka 554,CYCL,Generic,110.27,314.8,7.82,Active
PROD001316,Generic Osiągnąć 430,WOME,Generic,28.8,71.95,6.06,Active
PROD001317,Generic Biały 362,CAMP,Generic,5.5,15.78,12.63,Active
PROD001318,HomeFurniture Should 907,FURN,HomeFurniture,209.4,609.47,9.68,Active
PROD001319,Generic Describe 824,ACCE,Generic,489.78,1178.59,16.67,Discontinued
PROD001320,Generic Zły 570,CAME,Generic,64.25,186.56,15.38,Active
PROD001321,Generic Większość 901,FITN,Generic,494.84,779.68,7.03,Active
PROD001322,Generic Play 832™ <NEW> [2024],MOVI,Generic,76.48,156.3,9.84,Discontinued
PROD001323,ProComputers Town 673,COMP,ProComputers,380.84,997.49,3.6,Discontinued
PROD001324,Generic Powstanie 961,MENS,Generic,196.07,572.71,15.01,Discontinued
PROD001325,AudioPro Zimno 796,AUDI,AudioPro,192.54,363.99,13.16,Active
PROD001326,KitchenMaster Rodzaj 889,KITC,KitchenMaster,288.69,509.27,6.74,Discontinued
PROD001327,Generic Zjeść 694,GARD,Generic,434.41,676.54,1.37,Active
PROD001328,Generic Look 510,WOME,Generic,112.77,171.95,4.1,Discontinued
PROD001329,GameStation Zimno 467,GAME,,341.02,710.43,10.26,Active
PROD001330,SmartDevice Task 959,PHON,SmartDevice,455.2,756.61,14.84,Active
PROD001331,Generic Anything 866,DECO,Generic,317.74,796.33,12.13,Active
PROD001332,FurniPro Książka 743,FURN,FurniPro,443.99,1175.74,11.66,Active
PROD001333,Generic Interest 580,CAMP,Generic,350.0,700.69,10.38,Active
PROD001334,CallPro Mąka 191,PHON,CallPro,492.92,1252.06,12.22,Discontinued
PROD001335,GamerPro Drobny 399,GAME,GamerPro,353.38,627.12,0.29,Discontinued
PROD001336,Generic Pytać 322,MOVI,Generic,389.09,1065.35,19.61,Active
PROD001337,Generic Dialekt 582,MOVI,Generic,408.61,870.76,1.38,Active
PROD001338,Generic Matka 177,MUSI,Generic,183.05,406.93,14.86,Active
PROD001339,Generic Szlachetny 276,BOOK,Generic,351.69,868.4,14.48,Active
PROD001340,Generic Poor 584,FITN,Generic,220.69,658.0,6.79,Active
PROD001341,Generic Żona 809,CAME,Generic,187.46,529.46,11.17,Active
PROD001342,Generic Chyba 105,FITN,Generic,393.0,678.73,10.98,Active
PROD001343,ComfortLiving Page 916,FURN,ComfortLiving,121.59,355.75,10.59,Discontinued
PROD001344,Generic Guess 459,SHOE,Generic,402.4,964.93,6.08,Discontinued
PROD001345,Generic Wszyscy 970,FITN,Generic,370.07,702.81,13.55,Active
PROD001346,Generic Agent 632,CAMP,Generic,126.47,333.54,19.97,Active
PROD001347,PhoneMaster Information 652,PHON,PhoneMaster,242.69,510.79,16.39,Active
PROD001348,EliteTech Według 655,COMP,EliteTech,60.0,91.08,2.27,Active
PROD001349,Generic Rozumieć 598,MUSI,Generic,299.3,809.78,5.15,Active
PROD001350,Generic Concern 557,MOVI,Generic,268.04,712.43,7.6,Discontinued
PROD001351,Generic Street 881,MENS,Generic,168.59,489.59,6.08,Active
PROD001352,Generic Że 334,GARD,Generic,103.32,229.29,3.21,Active
PROD001353,Generic Former 614,FITN,Generic,61.65,178.0,0.11,Active
PROD001354,Generic ? 662,MENS,Generic,443.6,997.26,19.74,Active
